8e-07 100000000000.0 1.43871243828 0.210435004321 0.209699406215 0.0843968981699 0.0256043023252
8e-07 101340000000.0 1.41968861089 0.213015294907 0.212263109623 0.0851358010079 0.0257994678918
8e-07 102680000000.0 1.40116131503 0.215590293416 0.214821402721 0.0858679551326 0.02599241329
8e-07 104020000000.0 1.38311136154 0.218160032354 0.217374319618 0.0865934522084 0.0261831759499
8e-07 105360000000.0 1.36552053747 0.220724543896 0.219921894065 0.0873123822438 0.0263717924666
8e-07 106700000000.0 1.34837154478 0.223283859892 0.222464159465 0.0880248336294 0.0265582986236
8e-07 108040000000.0 1.33164794361 0.225838011868 0.225001148869 0.0887308931736 0.0267427294153
8e-07 109380000000.0 1.31533409972 0.228387031035 0.227532894992 0.0894306461386 0.0269251190679
8e-07 110720000000.0 1.29941513573 0.230930948292 0.230059430207 0.0901241762742 0.0271055010615
8e-07 112060000000.0 1.28387688584 0.233469794228 0.23258078656 0.0908115658517 0.027283908149
8e-07 113400000000.0 1.26870585386 0.236003599127 0.235096995767 0.0914928956964 0.0274603723767
8e-07 114740000000.0 1.25388917402 0.238532392977 0.237608089222 0.092168245219 0.0276349251029
8e-07 116080000000.0 1.23941457467 0.241056205468 0.240114098002 0.0928376924473 0.027807597016
8e-07 117420000000.0 1.2252703443 0.243575065997 0.24261505287 0.0935013140553 0.0279784181528
8e-07 118760000000.0 1.2114453 0.246089003676 0.24511098428 0.0941591853934 0.0281474179149
8e-07 120100000000.0 1.19792875793 0.248598047333 0.247601922382 0.0948113805162 0.0283146250865
8e-07 121440000000.0 1.18471050583 0.251102225515 0.250087897024 0.095457972211 0.0284800678492
8e-07 122780000000.0 1.17178077722 0.253601566494 0.25256893776 0.0960990320243 0.0286437737989
8e-07 124120000000.0 1.15913022742 0.256096098268 0.255045073851 0.0967346302885 0.02880576996
8e-07 125460000000.0 1.14674991095 0.258585848569 0.257516334269 0.0973648361475 0.0289660828005
8e-07 126800000000.0 1.13463126047 0.261070844862 0.259982747703 0.097989717582 0.0291247382462
8e-07 128140000000.0 1.12276606702 0.26355111435 0.262444342561 0.0986093414335 0.0292817616947
8e-07 129480000000.0 1.11114646144 0.266026683981 0.264901146975 0.0992237734287 0.0294371780281
8e-07 130820000000.0 1.09976489702 0.268497580444 0.267353188805 0.0998330782021 0.0295910116269
8e-07 132160000000.0 1.08861413308 0.270963830179 0.269800495641 0.100437319319 0.0297432863818
8e-07 133500000000.0 1.07768721968 0.27342545938 0.272243094808 0.101036559298 0.0298940257063
8e-07 134840000000.0 1.06697748315 0.275882493992 0.274681013368 0.101630859631 0.0300432525485
8e-07 136180000000.0 1.05647851247 0.278334959721 0.277114278128 0.102220280807 0.0301909894025
8e-07 137520000000.0 1.04618414651 0.280782882034 0.279542915635 0.102804882329 0.0303372583197
8e-07 138860000000.0 1.03608846196 0.283226286164 0.28196695219 0.103384722736 0.0304820809195
8e-07 140200000000.0 1.02618576197 0.285665197108 0.284386413843 0.103959859624 0.0306254783999
8e-07 141540000000.0 1.01647056541 0.288099639637 0.286801326398 0.104530349661 0.0307674715475
8e-07 142880000000.0 1.00693759678 0.290529638295 0.289211715419 0.10509624861 0.0309080807478
8e-07 144220000000.0 0.997581776643 0.292955217402 0.291617606233 0.105657611344 0.0310473259945
8e-07 145560000000.0 0.98839821261 0.295376401056 0.294019023927 0.106214491866 0.0311852268989
8e-07 146900000000.0 0.979382190793 0.29779321314 0.296415993361 0.106766943321 0.0313218026991
8e-07 148240000000.0 0.970529167752 0.300205677319 0.298808539161 0.107315018022 0.0314570722688
8e-07 149580000000.0 0.961834762853 0.302613817046 0.301196685729 0.107858767459 0.0315910541257
8e-07 150920000000.0 0.953294751044 0.305017655567 0.303580457244 0.108398242316 0.0317237664401
8e-07 152260000000.0 0.944905056006 0.307417215916 0.305959877662 0.10893349249 0.0318552270429
8e-07 153600000000.0 0.936661743669 0.309812520928 0.308334970724 0.109464567103 0.0319854534335
8e-07 154940000000.0 0.928561016055 0.31220359323 0.310705759953 0.10999151452 0.0321144627872
8e-07 156280000000.0 0.920599205449 0.314590455254 0.313072268662 0.110514382361 0.0322422719631
8e-07 157620000000.0 0.912772768859 0.316973129233 0.315434519954 0.111033217515 0.0323688975111
8e-07 158960000000.0 0.90507828276 0.319351637205 0.317792536722 0.111548066158 0.0324943556788
8e-07 160300000000.0 0.897512438101 0.321726001016 0.320146341659 0.11205897376 0.0326186624186
8e-07 161640000000.0 0.890072035558 0.324096242323 0.322495957254 0.112565985106 0.0327418333944
8e-07 162980000000.0 0.882753981025 0.326462382593 0.324841405795 0.113069144303 0.0328638839879
8e-07 164320000000.0 0.875555281326 0.32882444311 0.327182709375 0.113568494795 0.0329848293048
8e-07 165660000000.0 0.868473040127 0.331182444973 0.329519889892 0.114064079375 0.0331046841815
8e-07 167000000000.0 0.861504454057 0.3335364091 0.331852969053 0.1145559402 0.0332234631904
8e-07 168340000000.0 0.854646809003 0.335886356232 0.334181968372 0.115044118797 0.0333411806463
8e-07 169680000000.0 0.847897476588 0.338232306932 0.33650690918 0.115528656079 0.0334578506116
8e-07 171020000000.0 0.841253910815 0.340574281587 0.338827812619 0.116009592357 0.0335734869021
8e-07 172360000000.0 0.834713644857 0.342912300415 0.341144699649 0.116486967347 0.0336881030925
8e-07 173700000000.0 0.828274288011 0.345246383459 0.343457591051 0.116960820184 0.0338017125211
8e-07 175040000000.0 0.821933522781 0.347576550598 0.345766507425 0.117431189435 0.0339143282957
8e-07 176380000000.0 0.815689102095 0.349902821541 0.348071469197 0.117898113101 0.0340259632976
